time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-19 00:00:00+00:00,65643,145,992,437
2021-10-20 00:00:00+00:00,104199,150,2679,461
2021-10-21 00:00:00+00:00,255918,148,3017,465
2021-10-22 00:00:00+00:00,233662,128,2450,364
2021-10-23 00:00:00+00:00,195145,121,410,93
2021-10-24 00:00:00+00:00,155065,119,384,105
2021-10-25 00:00:00+00:00,151669,137,2004,376
2021-10-26 00:00:00+00:00,125121,131,1891,465
2021-10-27 00:00:00+00:00,87954,155,1645,465
2021-10-28 00:00:00+00:00,71352,143,1083,458
2021-10-29 00:00:00+00:00,71730,133,741,368
2021-10-30 00:00:00+00:00,71319,118,198,104
2021-10-31 00:00:00+00:00,70419,89,255,124
2021-11-01 00:00:00+00:00,64409,104,723,359
