time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-17 00:00:00+00:00,23686,138,436,133
2021-08-18 00:00:00+00:00,23425,142,512,134
2021-08-19 00:00:00+00:00,23618,182,461,141
2021-08-20 00:00:00+00:00,23199,131,338,108
2021-08-21 00:00:00+00:00,23985,104,158,41
2021-08-22 00:00:00+00:00,22519,105,136,40
2021-08-23 00:00:00+00:00,23336,154,633,127
2021-08-24 00:00:00+00:00,23497,166,476,126
2021-08-25 00:00:00+00:00,24090,167,723,191
2021-08-26 00:00:00+00:00,24568,186,665,153
2021-08-27 00:00:00+00:00,24850,206,777,189
2021-08-28 00:00:00+00:00,25174,152,197,78
2021-08-29 00:00:00+00:00,24720,129,294,47
2021-08-30 00:00:00+00:00,26569,197,465,128
