time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-13 00:00:00+00:00,29438.0,149.0,353,115
2021-09-14 00:00:00+00:00,31743.0,138.0,550,121
2021-09-15 00:00:00+00:00,28938.0,155.0,515,114
2021-09-16 00:00:00+00:00,,,601,125
2021-09-17 00:00:00+00:00,,,519,150
2021-09-18 00:00:00+00:00,,,90,42
2021-09-19 00:00:00+00:00,,,413,141
2021-09-20 00:00:00+00:00,,,643,175
2021-09-21 00:00:00+00:00,,,528,123
2021-09-22 00:00:00+00:00,,,379,135
2021-09-23 00:00:00+00:00,,,305,115
2021-09-24 00:00:00+00:00,,,382,94
2021-09-25 00:00:00+00:00,,,89,34
2021-09-26 00:00:00+00:00,,,186,41
