time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-29 00:00:00+00:00,21221,155,618,110
2021-07-30 00:00:00+00:00,21478,133,658,109
2021-07-31 00:00:00+00:00,20885,137,159,48
2021-08-01 00:00:00+00:00,20909,118,169,42
2021-08-02 00:00:00+00:00,21026,167,453,128
2021-08-03 00:00:00+00:00,21387,132,618,127
2021-08-04 00:00:00+00:00,20321,113,559,123
2021-08-05 00:00:00+00:00,18994,117,277,97
2021-08-06 00:00:00+00:00,19140,108,356,94
2021-08-07 00:00:00+00:00,18883,98,169,36
2021-08-08 00:00:00+00:00,18362,101,91,34
2021-08-09 00:00:00+00:00,18241,119,271,96
2021-08-10 00:00:00+00:00,17781,130,489,108
2021-08-11 00:00:00+00:00,18606,132,534,102
