time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-12 00:00:00+00:00,32172,305,431,87
2021-09-13 00:00:00+00:00,31806,389,1516,386
2021-09-14 00:00:00+00:00,31225,367,1557,403
2021-09-15 00:00:00+00:00,31674,392,1258,324
2021-09-16 00:00:00+00:00,30918,353,1195,337
2021-09-17 00:00:00+00:00,31434,377,1027,291
2021-09-18 00:00:00+00:00,30052,331,341,106
2021-09-19 00:00:00+00:00,30243,316,493,108
2021-09-20 00:00:00+00:00,33848,371,991,299
2021-09-21 00:00:00+00:00,34830,404,1269,349
2021-09-22 00:00:00+00:00,36173,457,1127,326
2021-09-23 00:00:00+00:00,36137,408,1244,301
2021-09-24 00:00:00+00:00,36134,389,1152,263
2021-09-25 00:00:00+00:00,32167,312,347,85
