time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-06 00:00:00+00:00,32499,305,772,240
2021-09-07 00:00:00+00:00,31132,361,1124,297
2021-09-08 00:00:00+00:00,31036,346,1129,292
2021-09-09 00:00:00+00:00,30876,340,1329,306
2021-09-10 00:00:00+00:00,31933,352,947,275
2021-09-11 00:00:00+00:00,32029,288,317,109
2021-09-12 00:00:00+00:00,32172,305,431,87
2021-09-13 00:00:00+00:00,31806,389,1516,386
2021-09-14 00:00:00+00:00,31225,367,1557,403
2021-09-15 00:00:00+00:00,31674,392,1258,324
2021-09-16 00:00:00+00:00,30918,353,1195,337
2021-09-17 00:00:00+00:00,31434,377,1027,291
2021-09-18 00:00:00+00:00,30052,331,341,106
2021-09-19 00:00:00+00:00,27729,310,476,100
